"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.694618873E2,-2.615061951E-1,7.635621643E-1,-3.564836884E0,3.655061515E0
2.694718663E2,-4.245172119E-1,5.602848816E-1,-3.169209595E0,3.246232195E0
2.694818443E2,-5.608836365E-1,2.359094238E-1,-3.143912201E0,3.202253525E0
2.694918223E2,-5.514532471E-1,-2.462379456E-1,-3.178190918E0,3.235062800E0
2.695018003E2,-5.694158936E-1,-7.688012695E-1,-3.197949829E0,3.337989359E0
2.695117783E2,-6.450086975E-1,-1.168320465E0,-3.110232239E0,3.384457639E0
2.695217563E2,-6.605763245E-1,-1.500180359E0,-2.334844666E0,2.852788426E0
2.695317343E2,-4.165837097E-1,-1.737886047E0,-8.813671875E-1,1.992635948E0
2.695417133E2,7.334747314E-3,-2.378104706E0,7.024891663E-1,2.479702970E0
2.695516913E2,6.255491638E-1,-3.130889282E0,2.320025482E0,3.946681858E0
2.695616693E2,1.367107086E0,-3.508254547E0,4.989274750E0,6.250575516E0
2.695716473E2,1.848506012E0,-4.135899353E0,8.407416687E0,9.550250954E0
2.695816253E2,2.044149170E0,-4.849615173E0,1.267713776E1,1.372614785E1
2.695916033E2,1.917362823E0,-5.664071503E0,1.791130325E1,1.888313455E1
2.696015813E2,1.288221130E0,-6.551426239E0,2.356010651E1,2.448794230E1
2.696115603E2,7.158114624E-1,-6.564898224E0,2.934093521E1,3.007491902E1
2.696215383E2,6.806346130E-1,-5.816454620E0,3.532833435E1,3.581041211E1
2.696315163E2,1.579365692E0,-5.400469666E0,3.980223083E1,4.019797318E1
2.696414943E2,2.808160400E0,-5.588778076E0,4.253225372E1,4.298968262E1
2.696514723E2,2.956052856E0,-5.541925507E0,4.384831696E1,4.429589244E1
2.696614503E2,1.899549866E0,-5.086722107E0,4.401881241E1,4.435243936E1
2.696714283E2,5.939648438E-1,-4.796176300E0,4.286471237E1,4.313629177E1
2.696814073E2,-3.228785706E-1,-4.507875824E0,4.016342972E1,4.041690589E1
2.696913853E2,-5.822891235E-1,-4.064647522E0,3.653003540E1,3.676008578E1
2.697013633E2,-3.064128113E-1,-3.833228760E0,3.259756302E1,3.282359892E1
2.697113413E2,2.043251038E-1,-3.729943542E0,2.891402298E1,2.915432991E1
2.697213193E2,7.544311523E-1,-3.725752258E0,2.566892120E1,2.594887111E1
2.697312973E2,1.043629761E0,-4.048630829E0,2.277768356E1,2.315822625E1
2.697412763E2,9.351054382E-1,-4.367916870E0,2.032174072E1,2.080688026E1
2.697512543E2,6.366261292E-1,-4.462969208E0,1.824974945E1,1.879831753E1
2.697612323E2,4.251159668E-1,-4.476590881E0,1.636891068E1,1.697532993E1
2.697712103E2,3.144960022E-1,-4.441713409E0,1.492935425E1,1.557926006E1
2.697811883E2,1.808239746E-1,-4.238885193E0,1.338905731E1,1.404520205E1
2.697911663E2,6.870712280E-2,-3.854783936E0,1.197943863E1,1.258455521E1
2.698011443E2,-8.277786255E-2,-3.402873688E0,1.058912979E1,1.112277264E1
2.698111233E2,-2.128573608E-1,-3.038830719E0,9.191336517E0,9.682998883E0
2.698211013E2,-3.150947571E-1,-2.736908569E0,7.834258575E0,8.304550599E0
2.698310793E2,-4.182302856E-1,-2.457439728E0,6.598129120E0,7.053313723E0
2.698410573E2,-5.131329346E-1,-2.155966644E0,5.544320526E0,5.970844804E0
2.698510353E2,-5.939648438E-1,-1.883233795E0,4.682263184E0,5.081628901E0
2.698610133E2,-5.685177612E-1,-1.616937561E0,3.786525879E0,4.156377961E0
2.698709913E2,-5.511538696E-1,-1.274599457E0,2.865640869E0,3.184379367E0
2.698809703E2,-4.834945679E-1,-8.918453979E-1,1.961371307E0,2.208196689E0
2.698909483E2,-3.508703613E-1,-5.801934814E-1,1.203946381E0,1.381745770E0
2.699009263E2,-2.324665833E-1,-3.023712158E-1,6.313870239E-1,7.376439781E-1
2.699109043E2,-6.631210327E-2,-5.403762817E-2,1.508862305E-1,1.734474412E-1
2.699208820E2,5.014572144E-2,-9.041198730E-2,-3.338058472E-1,3.494499455E-1
2.699308600E2,1.371148682E-1,-1.392105103E-2,-1.010548553E0,1.019903261E0
2.699408380E2,1.944456482E-1,2.448907471E-1,-1.348395996E0,1.384179306E0
2.699508170E2,2.185455322E-1,4.291575623E-1,-1.800306244E0,1.863609652E0
2.699607950E2,1.998344421E-1,3.116519165E-1,-2.460882568E0,2.488574640E0
2.699707730E2,-7.783813477E-3,9.954299927E-2,-2.942131805E0,2.943825565E0
2.699807510E2,-1.959425354E-1,-3.472778320E-2,-2.987038422E0,2.993659638E0
2.699907290E2,-2.336640930E-1,-1.927990723E-1,-2.755919037E0,2.772518734E0
2.700007070E2,-1.892065430E-1,-4.891827393E-1,-2.689906311E0,2.740564692E0
2.700106860E2,-2.430944824E-1,-8.610095215E-1,-2.886597290E0,3.022064896E0
2.700206640E2,-1.550775146E-1,-9.383985901E-1,-3.018473053E0,3.164778116E0
2.700306420E2,-1.571731567E-1,-9.190887451E-1,-3.078947296E0,3.217039629E0
2.700406200E2,1.079255676E-1,-8.381071472E-1,-2.702779541E0,2.831799563E0
2.700505980E2,2.520758057E-1,-8.580157471E-1,-2.650388489E0,2.797193661E0
2.700605760E2,3.646417236E-1,-8.208929443E-1,-2.883304138E0,3.019978736E0
2.700705540E2,4.706213379E-1,-6.547384644E-1,-3.079096985E0,3.182923993E0
2.700805330E2,4.962181091E-1,-5.448669434E-1,-3.501817932E0,3.578525007E0
2.700905110E2,5.355862427E-1,-5.629792786E-1,-3.861669617E0,3.939072292E0
2.701004890E2,5.469625854E-1,-7.900570679E-1,-4.142186279E0,4.252183605E0
2.701104670E2,5.355862427E-1,-1.160686340E0,-4.125570831E0,4.319071670E0
2.701204450E2,5.263055420E-1,-1.579515381E0,-3.872447205E0,4.215176593E0
2.701304230E2,5.161267090E-1,-2.058968353E0,-3.582200775E0,4.163880384E0
2.701404010E2,5.610333252E-1,-2.572101288E0,-2.750081177E0,3.807021133E0
2.701503800E2,6.138734436E-1,-3.088976440E0,-1.042282562E0,3.317373810E0
2.701603580E2,8.681945801E-1,-3.146456909E0,-8.086184692E-1,3.362709732E0
2.701703360E2,8.467890930E-1,-3.225642242E0,-1.887574768E0,3.832069695E0
2.701803140E2,2.944377136E-1,-3.479214935E0,-2.050735474E0,4.049338973E0
2.701902920E2,-2.918930054E-1,-3.463198242E0,-5.273533630E-1,3.515258904E0
2.702002700E2,-8.223898315E-1,-3.419040070E0,2.944227448E0,4.586353159E0
2.702102490E2,-1.460363159E0,-3.301384735E0,8.505313110E0,9.239705235E0
2.702202270E2,-2.744842072E0,-3.357967072E0,1.606174942E1,1.663700380E1
2.702302050E2,-4.110601959E0,-3.779340820E0,2.495251099E1,2.556967481E1
2.702401830E2,-4.255500641E0,-4.293222198E0,3.306279556E1,3.361085380E1
2.702501610E2,-2.926414490E0,-4.519401855E0,3.928490662E1,3.965214727E1
2.702601390E2,-5.478607178E-1,-4.777764587E0,4.504208450E1,4.529808564E1
2.702701170E2,1.231938171E0,-5.594316559E0,4.921660355E1,4.954884574E1
2.702800960E2,1.006207581E0,-6.550378418E0,5.118755493E1,5.161478171E1
2.702900740E2,-1.201251984E0,-6.305787048E0,5.082216476E1,5.122595424E1
2.703000520E2,-3.551813965E0,-5.223687286E0,4.828134842E1,4.869282182E1
2.703100300E2,-5.322781219E0,-4.055815887E0,4.391971848E1,4.442660592E1
2.703200080E2,-6.151607666E0,-2.662962341E0,3.845413422E1,3.903401188E1
2.703299860E2,-6.108497314E0,-1.728605347E0,3.261073563E1,3.322291218E1
2.703399650E2,-5.526657257E0,-1.586850128E0,2.773522430E1,2.832498369E1
2.703499430E2,-4.711901550E0,-1.753303986E0,2.462753677E1,2.513546615E1
2.703599210E2,-3.940256195E0,-2.029629364E0,2.243220200E1,2.286588508E1
2.703698990E2,-3.332370300E0,-2.434836731E0,2.075987961E1,2.116614568E1
2.703798770E2,-2.805615692E0,-2.905308380E0,1.949665649E1,1.991059795E1
2.703898550E2,-2.221230927E0,-3.310366058E0,1.806428513E1,1.849894017E1
2.703998340E2,-1.626367950E0,-3.651506653E0,1.625978760E1,1.674393222E1
2.704098120E2,-1.171463928E0,-3.910468140E0,1.449121536E1,1.505521210E1
2.704197900E2,-9.659413147E-1,-4.036056976E0,1.299492691E1,1.364151472E1
2.704297680E2,-8.675958252E-1,-3.989503784E0,1.169413193E1,1.238634670E1
2.704397460E2,-7.655081177E-1,-3.750899963E0,9.739795990E0,1.046512681E1
2.704497240E2,-6.857240295E-1,-3.609144745E0,8.073311462E0,8.869864779E0
2.704597030E2,-5.734574890E-1,-3.525618439E0,6.679709473E0,7.574784321E0
2.704696810E2,-5.749543762E-1,-3.233426056E0,5.155728607E0,6.112867908E0
2.704796590E2,-6.057902527E-1,-2.844684448E0,3.706143036E0,4.711125942E0
2.704896370E2,-6.509962463E-1,-2.507286072E0,2.534978485E0,3.624416571E0
2.704996150E2,-7.216493225E-1,-2.175725555E0,1.659449158E0,2.829899458E0
2.705095930E2,-7.797285461E-1,-1.587598572E0,9.641450500E-1,2.014453154E0
2.705195710E2,-8.261320496E-1,-1.412013702E0,6.053411865E-1,1.744337929E0
2.705295500E2,-7.740403748E-1,-1.291214905E0,5.520520020E-1,1.603476175E0
2.705395280E2,-6.135740662E-1,-1.168170776E0,4.480183411E-1,1.393490772E0
2.705495060E2,-3.854484558E-1,-1.267264709E0,-3.466790771E-1,1.369202957E0
2.705594840E2,-1.212478638E-2,-8.729846191E-1,-9.258247375E-1,1.272556718E0
2.705694620E2,4.061054993E-1,1.354682922E-1,-1.008003845E0,1.095146149E0
2.705794400E2,5.833369446E-1,2.746788025E-1,-2.070195007E0,2.168279918E0
2.705894190E2,7.737409973E-1,-2.866539001E-1,-3.344794464E0,3.445068301E0
2.705993970E2,7.267387390E-1,-4.662803650E-1,-4.540507965E0,4.621880478E0
2.706093750E2,3.875440979E-1,-3.617976379E-1,-5.926475830E0,5.950143168E0
2.706193530E2,-2.020797729E-1,-5.328918457E-2,-7.146289215E0,7.149344412E0
2.706293310E2,-3.803590393E-1,-2.754272461E-2,-7.482041016E0,7.491753424E0
2.706393090E2,-6.048921204E-1,-8.158035278E-2,-7.304360504E0,7.329818020E0
2.706492880E2,-8.204438782E-1,9.505233765E-2,-6.785389709E0,6.835471938E0
2.706592660E2,-8.834628296E-1,2.609074402E-1,-6.315516815E0,6.382345330E0
2.706692440E2,-9.367520142E-1,3.082090759E-1,-5.893544312E0,5.975480041E0
2.706792220E2,-6.858737183E-1,2.390528870E-1,-5.583838348E0,5.630880903E0
2.706892000E2,-1.588197327E-1,-4.086502075E-2,-5.471871185E0,5.474328080E0
2.706991780E2,2.386038208E-1,-3.204835510E-1,-5.607339478E0,5.621556502E0
2.707091570E2,4.727169800E-1,-5.358856201E-1,-5.730682983E0,5.775063826E0
2.707191350E2,5.993536377E-1,-8.207432556E-1,-5.993087311E0,6.078646214E0
2.707291130E2,4.923262024E-1,-1.359922028E0,-6.327791290E0,6.490971855E0
2.707390910E2,2.154020691E-1,-2.137554932E0,-6.709048462E0,7.044634157E0
2.707490690E2,-4.251159668E-2,-2.856958923E0,-6.734794922E0,7.315837899E0
2.707590470E2,-1.609153748E-1,-3.660637665E0,-5.825585632E0,6.882122480E0
2.707690260E2,-2.836601257E-1,-4.734654236E0,-3.705244904E0,6.018824935E0
2.707790040E2,-4.540058899E-1,-5.562732239E0,-6.655160522E-1,5.620767112E0
2.707889820E2,-6.195616150E-1,-5.805078278E0,2.572999420E0,6.379899405E0
2.707989600E2,-7.602690125E-1,-5.803581390E0,5.535488892E0,8.056128301E0
2.708089380E2,-3.029699707E-1,-5.358556824E0,8.813372498E0,1.031898526E1
2.708189160E2,1.178499298E0,-5.598208466E0,1.445169754E1,1.554285561E1
2.708288950E2,3.061733093E0,-6.507417755E0,2.068563400E1,2.190014040E1
2.708388730E2,3.655697937E0,-6.784192200E0,2.682272186E1,2.790784476E1
2.708488510E2,2.906655579E0,-5.986501007E0,3.231345383E1,3.299160710E1
2.708588290E2,1.144519958E0,-4.320914612E0,3.680785767E1,3.707827686E1
2.708688070E2,-7.767347717E-1,-1.526525574E0,3.910812424E1,3.914561251E1
2.708787850E2,-2.215842133E0,2.990780640E-1,3.976525772E1,3.982806957E1
2.708887640E2,-3.317700806E0,1.175655212E0,3.926020798E1,3.941767667E1
2.708987420E2,-4.017794952E0,2.218237152E0,3.877551590E1,3.904617633E1
2.709087200E2,-4.329596558E0,3.523522797E0,3.814996674E1,3.855620030E1
2.709187014E2,-4.332889709E0,4.456532593E0,3.682671844E1,3.734758101E1
2.709286794E2,-4.422702942E0,4.709955597E0,3.486175461E1,3.545540745E1
2.709386574E2,-4.434528351E0,4.531975708E0,3.298720276E1,3.359106118E1
2.709486354E2,-4.403542786E0,4.043242035E0,3.132146667E1,3.188688241E1
2.709586144E2,-4.277055817E0,2.963387604E0,2.954810440E1,3.000275564E1
2.709685924E2,-3.971092072E0,1.589245148E0,2.762849625E1,2.795763004E1
2.709785704E2,-3.395538940E0,3.195854187E-1,2.537867477E1,2.560681458E1
2.709885484E2,-2.817291412E0,-6.233038330E-1,2.306463684E1,2.324442108E1
2.709985264E2,-2.473456421E0,-1.028211823E0,2.063818268E1,2.081128998E1
2.710085054E2,-2.131118317E0,-1.459015961E0,1.834869370E1,1.852956970E1
2.710184834E2,-1.897903290E0,-1.708397369E0,1.625380005E1,1.645316609E1
2.710284614E2,-1.669328613E0,-1.842668152E0,1.430829575E1,1.452272051E1
2.710384394E2,-1.396296387E0,-1.909279633E0,1.245874191E1,1.268129498E1
2.710484174E2,-1.278491364E0,-1.792372742E0,1.077070221E1,1.099341468E1
2.710583954E2,-1.216669922E0,-1.592687988E0,9.090895386E0,9.309206177E0
2.710683744E2,-8.887019348E-1,-1.489103394E0,7.827971649E0,8.017752814E0
2.710783524E2,-6.692582703E-1,-8.152047729E-1,7.016509094E0,7.095341100E0
2.710883304E2,-1.074315948E0,-3.471281433E-1,6.003116455E0,6.108359835E0
2.710983084E2,-1.421294403E0,-3.686833191E-1,5.131479034E0,5.337422810E0
2.711082864E2,-1.219064941E0,-8.017327881E-1,4.777614899E0,4.995447819E0
2.711182644E2,2.445913696E-1,2.363584900E-1,2.290087738E0,2.315208872E0
2.711282434E2,8.515791321E-1,-5.104385376E-1,2.979703674E0,3.140759224E0
2.711382214E2,3.782633972E-1,-1.746717682E0,3.873045959E0,4.265511794E0
2.711481994E2,-2.432441711E-1,-1.815724182E0,1.788630524E0,2.560316618E0
2.711581774E2,-1.218466187E0,-1.853745117E0,2.636018372E0,3.445232019E0
2.711681554E2,-1.634750519E0,-9.241781616E-1,2.692600708E0,3.282775214E0
2.711781334E2,-1.263073425E0,-7.926017761E-1,9.499246216E-1,1.768029649E0
2.711881124E2,-7.119195557E-1,-1.544488220E0,-6.321354675E-1,1.814350728E0
2.711980904E2,-1.676513672E-1,-2.107916565E0,-1.403182068E0,2.537782327E0
2.712080684E2,3.254232788E-1,-1.990261230E0,-1.798060913E0,2.701862899E0
2.712180464E2,8.656498718E-1,-1.522933044E0,-1.511556702E0,2.313758505E0
2.712280244E2,1.115031281E0,-1.164578247E0,-1.063089294E0,1.931242113E0
2.712380024E2,9.578581238E-1,-1.188229065E0,-1.330732727E0,2.024902488E0
2.712479814E2,5.887257385E-1,-1.563498688E0,-8.065228271E-1,1.855156385E0
2.712579594E2,2.502795410E-1,-1.743873596E0,-3.650907898E-1,1.799173770E0
2.712679374E2,1.451980591E-2,-1.830393677E0,-4.540058899E-1,1.885914416E0
2.712779154E2,-3.335064697E-1,-1.941313019E0,-9.614506531E-1,2.191873664E0
2.712878934E2,-4.508624268E-1,-1.722168732E0,-1.672322388E0,2.442499588E0
2.712978724E2,-4.885839844E-1,-1.101858673E0,-2.136656799E0,2.453183467E0
2.713078504E2,-7.372169495E-1,-6.454577637E-1,-2.661764832E0,2.836387945E0
2.713178284E2,-1.083746338E0,-8.622070313E-1,-3.752845917E0,4.000219940E0
2.713278064E2,-1.190624084E0,-1.641336823E0,-4.438569946E0,4.879802808E0
2.713377844E2,-1.162632294E0,-2.355352020E0,-4.644841003E0,5.336098288E0
2.713477624E2,-1.097068634E0,-2.681523743E0,-4.876858521E0,5.672554821E0
2.713577414E2,-9.484277344E-1,-2.572849731E0,-4.650379486E0,5.398620219E0
2.713677194E2,-8.394543457E-1,-2.390079803E0,-3.770509186E0,4.542455788E0
2.713776974E2,-7.161108398E-1,-2.173629913E0,-2.256407776E0,3.213854039E0
2.713876754E2,-6.764433289E-1,-1.780547333E0,-3.393443298E-1,1.934703842E0
2.713976534E2,-7.943980408E-1,-1.172212372E0,7.373666382E-1,1.596514845E0
2.714076314E2,-5.254074097E-1,-2.987786865E-1,1.535806274E0,1.650461318E0
2.714176104E2,-4.237687683E-1,9.773176575E-1,2.304757233E0,2.539022582E0
2.714275884E2,-2.243833923E-1,2.775977325E0,3.424428864E0,4.413967723E0
2.714375664E2,9.190887451E-2,4.967120819E0,6.272855530E0,8.001840599E0
2.714475444E2,6.403683472E-1,8.124355316E0,1.059556641E1,1.336717055E1
2.714575224E2,1.442250824E0,1.166389481E1,1.573632614E1,1.964073547E1
2.714675014E2,2.537822571E0,1.483849319E1,2.178584610E1,2.648102177E1
2.714774794E2,3.721111908E0,1.784244644E1,2.835658218E1,3.370897984E1
2.714874574E2,4.403393097E0,2.050555847E1,3.438514572E1,4.027661909E1
2.714974354E2,4.490511932E0,2.250016068E1,3.775523758E1,4.418008479E1
2.715074134E2,4.315974884E0,2.378164581E1,3.922607895E1,4.607471743E1
2.715173914E2,4.362528076E0,2.363974091E1,3.832270752E1,4.523824613E1
2.715273704E2,3.874093781E0,2.186488174E1,3.477628235E1,4.126101635E1
2.715373484E2,3.066972198E0,1.997895355E1,3.113435577E1,3.712025071E1
2.715473264E2,2.582429810E0,1.943348785E1,2.779974014E1,3.401698026E1
2.715573044E2,1.929487610E0,1.875734390E1,2.501014114E1,3.132200557E1
2.715672824E2,1.192869415E0,1.728320938E1,2.271346710E1,2.856630623E1
2.715772604E2,5.496569824E-1,1.558693680E1,2.065360062E1,2.588099573E1
2.715872394E2,1.245410156E-1,1.412372955E1,1.914309174E1,2.378977108E1
2.715972174E2,-3.412902832E-2,1.292861481E1,1.774035873E1,2.195155060E1
2.716071954E2,-3.369493103E-1,1.158441010E1,1.609123810E1,1.983028078E1
2.716171734E2,-6.935078430E-1,1.034678375E1,1.520508087E1,1.840465624E1
2.716271514E2,-8.035290527E-1,9.251361694E0,1.425051590E1,1.700913153E1
2.716371294E2,-1.043929138E0,8.171207886E0,1.297935928E1,1.537277443E1
2.716471084E2,-1.299298096E0,6.987768860E0,1.149803970E1,1.351747041E1
2.716570864E2,-1.520088959E0,5.833818512E0,9.818532257E0,1.152161814E1
2.716670644E2,-1.329086151E0,4.816983032E0,9.061706085E0,1.034815504E1
2.716770424E2,-1.279988251E0,4.446204071E0,8.481961670E0,9.661820446E0
2.716870204E2,-1.583706665E0,4.243675232E0,7.375911713E0,8.655690606E0
2.716969994E2,-1.771416321E0,3.997287598E0,6.478228455E0,7.815604124E0
2.717069774E2,-1.206042023E0,3.168610840E0,5.672903137E0,6.608816991E0
2.717169554E2,-4.276606750E-1,2.210902405E0,4.873864746E0,5.368942229E0
2.717269334E2,-9.475296021E-2,1.663041687E0,3.383713531E0,3.771498779E0
2.717369114E2,-2.770738220E-1,1.091380463E0,2.733914795E0,2.956716307E0
2.717468894E2,-4.504133606E-1,3.418890381E-1,2.605781250E0,2.666431367E0
2.717568684E2,-4.864883423E-1,-4.026626587E-1,1.676663361E0,1.791649561E0
2.717668464E2,-5.637277222E-1,-8.893006897E-1,8.443940735E-1,1.349683671E0
2.717768244E2,-5.483097839E-1,-1.369951172E0,3.353027344E-2,1.475985810E0
2.717868024E2,-2.839595032E-1,-1.640139313E0,-6.572831726E-1,1.789612006E0
2.717967804E2,-3.067121887E-1,-1.415456543E0,-9.780661011E-1,1.747627789E0
2.718067594E2,-4.053570557E-1,-1.134640503E0,-9.157955933E-1,1.513408399E0
2.718167374E2,-2.155517578E-1,-1.190324707E0,-9.623487854E-1,1.545784802E0
2.718267154E2,3.293151855E-2,-1.307081909E0,-1.016536102E0,1.656168243E0
2.718366934E2,1.264869690E-1,-1.380728760E0,-1.182989960E0,1.822601467E0
2.718466714E2,1.106199646E-1,-1.487456818E0,-1.537452850E0,2.142084459E0
2.718566504E2,-1.121168518E-1,-1.839674377E0,-1.826052704E0,2.594501972E0
2.718666284E2,-5.553451538E-2,-2.429747314E0,-2.028581543E0,3.165738330E0
2.718766064E2,1.971400452E-1,-2.704575806E0,-2.436183929E0,3.645351372E0
2.718865844E2,2.835104370E-1,-2.769690399E0,-2.745141449E0,3.909905964E0
2.718965624E2,2.345622253E-1,-2.809657288E0,-3.382815399E0,4.403706795E0
2.719065404E2,1.390608215E-1,-3.018622742E0,-3.437302094E0,4.576731022E0
2.719165194E2,-2.420466614E-1,-3.315605164E0,-3.275787964E0,4.667184480E0
2.719264983E2,-5.023553467E-1,-3.399430847E0,-3.338058472E0,4.790733278E0
2.719364763E2,-5.150788879E-1,-3.561244354E0,-3.288511505E0,4.874635938E0
2.719464543E2,-4.240681458E-1,-3.643423462E0,-2.777025146E0,4.600677883E0
2.719564323E2,-1.359173584E-1,-3.436853027E0,-2.431244202E0,4.212051831E0
2.719664113E2,3.820056152E-1,-3.234623566E0,-2.315983887E0,3.996560930E0
2.719763893E2,1.233135681E0,-3.252286835E0,-1.551373901E0,3.808510765E0
2.719863673E2,1.011296997E0,-3.626508636E0,-7.265890503E-1,3.834347161E0
2.719963453E2,2.649490356E-1,-4.064946899E0,-3.173400879E-1,4.085914343E0
2.720063233E2,7.858657837E-2,-3.749852142E0,5.779481506E-1,3.794942820E0
2.720163013E2,1.101708984E-1,-2.645748138E0,1.542691956E0,3.064640160E0
2.720262803E2,1.975891113E-2,-1.360221405E0,1.957030334E0,2.383392627E0
2.720362583E2,-3.580554199E-1,-2.788700867E-1,2.265688477E0,2.310696103E0
2.720462363E2,-8.077203369E-1,9.163943481E-1,3.053500214E0,3.288777022E0
2.720562143E2,-1.100511475E0,2.925965424E0,4.486620026E0,5.468286607E0
2.720661923E2,-7.212002563E-1,6.345005493E0,6.387666779E0,9.032248413E0
2.720761713E2,2.198927307E-1,1.133293304E1,8.976383514E0,1.445887911E1
2.720861493E2,1.225202179E0,1.700733307E1,1.296109726E1,2.141822917E1
2.720961272E2,1.628463593E0,2.212099915E1,1.809287567E1,2.862416194E1
2.721061053E2,1.555864563E0,2.694636475E1,2.257919632E1,3.519016047E1
2.721160833E2,1.200503540E0,3.120905045E1,2.587893448E1,4.056063718E1
2.721260622E2,5.092410278E-1,3.354733795E1,2.750096146E1,4.338186362E1
2.721360403E2,5.213658142E-1,3.404550201E1,2.787982361E1,4.400741522E1
2.721460183E2,1.220412140E0,3.300247101E1,2.744677414E1,4.294156389E1
2.721559963E2,1.255289612E0,3.227902542E1,2.667707474E1,4.189483919E1
2.721659743E2,1.651964722E0,3.098511612E1,2.568897949E1,4.028312396E1
2.721759523E2,2.875670013E0,2.874741943E1,2.403851166E1,3.758368855E1
2.721859313E2,3.333867188E0,2.624267807E1,2.193388824E1,3.436405500E1
2.721959093E2,2.866688690E0,2.396232010E1,2.016606445E1,3.144965571E1
2.722058873E2,2.246228943E0,2.144216080E1,1.848027008E1,2.839598891E1
2.722158653E2,1.674118652E0,1.899624710E1,1.672382263E1,2.536427252E1
2.722258433E2,1.011895752E0,1.664568512E1,1.526480667E1,2.260789881E1
2.722358213E2,2.508782959E-1,1.442205917E1,1.405696838E1,2.014093073E1
2.722458003E2,-4.827461243E-1,1.251322861E1,1.247101639E1,1.767314867E1
2.722557783E2,-9.532177734E-1,1.078028229E1,1.096275284E1,1.540470902E1
2.722657563E2,-1.154100037E0,9.353299713E0,1.044363235E1,1.406718235E1
2.722757343E2,-1.383423157E0,8.364156647E0,9.347162476E0,1.261912922E1
2.722857123E2,-1.443598022E0,7.381300507E0,8.518336029E0,1.136352151E1
2.722956913E2,-1.649270325E0,6.359525299E0,7.627239075E0,1.006669909E1
2.723056693E2,-1.872456207E0,5.306614838E0,6.584956512E0,8.661865016E0
2.723156473E2,-2.027234344E0,4.325255585E0,5.820945282E0,7.530001257E0
2.723256252E2,-1.992356873E0,3.405268707E0,5.243895264E0,6.562299781E0
2.723356033E2,-1.841320953E0,2.682122498E0,4.514013062E0,5.564221227E0
2.723455823E2,-1.707199860E0,2.022743683E0,3.704646149E0,4.553067807E0
2.723555602E2,-1.438209229E0,1.310824127E0,2.968477020E0,3.549445238E0
2.723655383E2,-1.073717194E0,7.436535645E-1,2.252515869E0,2.603788965E0
2.723755163E2,-7.168592834E-1,3.420387268E-1,1.469194794E0,1.670153006E0
2.723854943E2,-4.135899353E-1,-7.798782349E-2,8.503816223E-1,9.488348849E-1
