"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.626867125E0,-3.893431765E-1,-1.204001929E1,1.197817768E0,1.210571849E1
2.636810125E0,-1.795347366E0,-1.341625388E1,1.389896463E0,1.360701850E1
2.646753125E0,-3.043426923E0,-1.346115348E1,1.693011152E0,1.390436576E1
2.656696250E0,-4.719357920E0,-1.296861678E1,2.415412719E0,1.401040966E1
2.666639250E0,-6.306757686E0,-1.163015637E1,3.310385939E0,1.363797583E1
2.676582250E0,-6.821578712E0,-1.004770218E1,3.642542871E0,1.267905256E1
2.686525250E0,-5.409882513E0,-8.737834073E0,3.390646575E0,1.082187864E1
2.696468250E0,-2.952513829E0,-8.118701643E0,2.382424775E0,8.961395097E0
2.706411250E0,-1.156521369E0,-7.604509778E0,7.329536714E-1,7.726793107E0
2.716354250E0,-1.279308293E-1,-6.610988901E0,-6.200750736E-1,6.641237358E0
2.726297250E0,7.674521707E-1,-5.329682103E0,-1.767316253E0,5.667265734E0
2.736241250E0,1.399552555E0,-3.647718242E0,-2.976072553E0,4.911374916E0
2.746184250E0,1.509084353E0,-1.367254436E0,-3.909815590E0,4.408330549E0
2.756127250E0,1.368884055E0,1.103616346E0,-4.105315492E0,4.466030439E0
2.766070250E0,1.283788941E0,3.299232960E0,-3.635155499E0,5.074190346E0
2.776013250E0,1.275673444E0,5.137347885E0,-2.599232953E0,5.897092332E0
2.785956250E0,1.225379934E0,6.467647918E0,-1.147731834E0,6.682014212E0
2.795899250E0,1.344821447E0,7.457887337E0,3.162853233E-1,7.584765301E0
2.805842250E0,1.573219684E0,8.213915364E0,1.344471930E0,8.470598004E0
2.815785250E0,1.981687312E0,9.004648955E0,1.801219579E0,9.394422780E0
2.825728250E0,2.506860979E0,1.017247825E1,1.782649407E0,1.062739407E1
2.835671250E0,3.018279510E0,1.156749644E1,1.491879067E0,1.204751793E1
2.845614250E0,3.659964650E0,1.275317963E1,7.342132348E-1,1.328826553E1
2.855557250E0,4.794050837E0,1.326134711E1,-9.789761106E-2,1.410162524E1
2.865500250E0,5.588405609E0,1.368416629E1,-5.085768207E-1,1.479004174E1
2.875443250E0,5.371757498E0,1.478065254E1,-9.618927026E-1,1.575591018E1
2.885386250E0,5.303078442E0,1.494366823E1,-9.228081590E-1,1.588355867E1
2.895329250E0,4.800636264E0,1.451079418E1,-5.769535393E-1,1.529516694E1
2.905272250E0,3.296329232E0,1.350599461E1,4.163521600E-1,1.390866729E1
2.915215250E0,1.143361479E0,1.139093158E1,2.221864765E0,1.166178720E1
2.925159250E0,-5.752321921E-1,9.128785928E0,2.808242261E0,9.568273052E0
2.935102250E0,-2.003382090E0,7.111029335E0,3.094340676E0,8.009695514E0
2.945045250E0,-2.765068468E0,4.697282926E0,4.141966424E0,6.845871484E0
2.954988250E0,-4.098114061E0,1.707129693E0,5.452347332E0,7.031139458E0
2.964931250E0,-7.140008136E0,-2.227261745E0,5.949424982E0,9.556990566E0
2.974874250E0,-1.111065933E1,-6.622314373E0,6.297205090E0,1.438598590E1
2.984817250E0,-1.427595246E1,-1.078923087E1,6.998807234E0,1.921441188E1
2.994760250E0,-1.242214770E1,-1.387597835E1,9.390491513E0,2.085746532E1
3.004703250E0,-4.340168908E0,-1.391938106E1,9.278548908E0,1.728229456E1
3.014646250E0,2.067619601E0,-1.365096813E1,4.341954356E0,1.447330472E1
3.024589250E0,6.108438258E0,-1.644083143E1,-1.016075488E0,1.756833417E1
3.034532250E0,8.858630531E0,-2.072662065E1,-7.396221431E0,2.372282086E1
3.044475250E0,6.083060757E0,-2.223995022E1,-7.424519032E0,2.422276815E1
3.054418250E0,-1.313146495E-1,-1.756963641E1,-3.091829297E0,1.784008900E1
3.064361250E0,-3.718905753E0,-1.278625616E1,-7.952552426E-1,1.333982899E1
3.074304250E0,-6.177425462E0,-1.059480042E1,1.385605338E0,1.234221550E1
3.084247250E0,-6.902067389E0,-9.856894670E0,4.441525714E0,1.282669316E1
3.094190250E0,-6.204370601E0,-9.073706326E0,6.058925205E0,1.255137186E1
3.104133250E0,-5.217817851E0,-7.289598039E0,6.791293643E0,1.124657868E1
3.114077250E0,-4.495921192E0,-4.999223787E0,6.925544545E0,9.652394163E0
3.124020250E0,-3.670502210E0,-2.565483994E0,5.366190364E0,6.989298507E0
3.133963250E0,-2.650877316E0,-1.307571906E-1,2.947728760E0,3.966529066E0
3.143906250E0,-1.510866876E0,2.202442653E0,1.221059427E0,2.936742836E0
3.153849250E0,-9.493568569E-2,4.343012409E0,4.927670094E-1,4.371909068E0
3.163792250E0,1.267485880E0,6.379330988E0,3.045510578E-1,6.511154710E0
